narration_id,participant_id,video_id,start_frame,stop_frame,verb
P22_06_62,P22,P22_06,9057,9136,4
P22_06_63,P22,P22_06,9142,9216,3
P22_06_64,P22,P22_06,9220,9252,1
P22_06_65,P22,P22_06,9397,9463,0
P22_06_66,P22,P22_06,9501,9562,0
P22_06_67,P22,P22_06,9576,9831,2
P22_06_68,P22,P22_06,9591,9835,2
P22_06_69,P22,P22_06,9916,9963,0
P22_06_7,P22,P22_06,1129,1178,0
P22_06_70,P22,P22_06,10057,10155,0
P22_06_71,P22,P22_06,10125,10237,2
P22_06_72,P22,P22_06,10165,10246,0
P22_06_74,P22,P22_06,10323,10443,1
P22_06_75,P22,P22_06,10599,10790,2
P22_06_76,P22,P22_06,10796,11103,2
P22_06_77,P22,P22_06,11109,11374,2
P22_06_78,P22,P22_06,11335,11404,1
P22_06_79,P22,P22_06,11423,11464,0
P22_06_8,P22,P22_06,1172,1217,0
P22_06_80,P22,P22_06,11464,11588,2
P22_06_81,P22,P22_06,11500,11672,2
P22_06_82,P22,P22_06,11713,11750,1
P22_06_83,P22,P22_06,11747,11824,0
P22_06_84,P22,P22_06,11823,12001,2
P22_06_85,P22,P22_06,11872,12042,1
P22_06_86,P22,P22_06,11982,12063,1
P22_06_87,P22,P22_06,12077,12152,0
P22_06_88,P22,P22_06,12105,12170,0
P22_06_89,P22,P22_06,12169,12465,2
P22_06_9,P22,P22_06,1225,1350,0
P22_06_90,P22,P22_06,12172,12218,0
P22_06_91,P22,P22_06,12211,12297,2
P22_06_92,P22,P22_06,12471,12580,0
P22_06_93,P22,P22_06,12553,12915,2
P22_06_94,P22,P22_06,12921,12985,6
P22_06_95,P22,P22_06,13002,13106,2
P22_06_96,P22,P22_06,13104,13379,2
P22_06_97,P22,P22_06,13373,13581,2
P22_06_98,P22,P22_06,13407,13591,2
P22_06_99,P22,P22_06,13572,14030,2
P22_07_1,P22,P22_07,232,282,0
P22_07_10,P22,P22_07,988,1037,0
P22_07_100,P22,P22_07,12881,12930,1
P22_07_101,P22,P22_07,12928,12977,0
P22_07_102,P22,P22_07,12967,13320,7
P22_07_103,P22,P22_07,13336,13399,1
P22_07_104,P22,P22_07,13405,13465,3
P22_07_107,P22,P22_07,13832,14010,3
P22_07_11,P22,P22_07,1087,1126,3
P22_07_111,P22,P22_07,15100,15160,4
P22_07_112,P22,P22_07,15135,15210,3
P22_07_113,P22,P22_07,15426,15531,0
P22_07_114,P22,P22_07,15627,15687,4
P22_07_115,P22,P22_07,15789,16237,3
P22_07_116,P22,P22_07,16001,16268,3
P22_07_117,P22,P22_07,16232,16363,0
P22_07_118,P22,P22_07,16525,16588,6
P22_07_119,P22,P22_07,16529,16709,2
P22_07_12,P22,P22_07,1170,1311,0
P22_07_120,P22,P22_07,16804,16974,1
P22_07_121,P22,P22_07,16976,17246,0
P22_07_122,P22,P22_07,17299,17367,3
P22_07_124,P22,P22_07,17613,17645,4
P22_07_126,P22,P22_07,17823,18261,7
P22_07_127,P22,P22_07,18024,18092,7
P22_07_128,P22,P22_07,18135,18234,7
P22_07_129,P22,P22_07,18301,18436,7
P22_07_13,P22,P22_07,1257,1368,0
P22_07_130,P22,P22_07,19568,20415,7
P22_07_131,P22,P22_07,20509,20803,2
P22_07_132,P22,P22_07,20515,20791,2
P22_07_133,P22,P22_07,20742,21107,2
P22_07_134,P22,P22_07,21108,21148,1
P22_07_135,P22,P22_07,21139,21169,1
P22_07_136,P22,P22_07,21252,21331,3
P22_07_137,P22,P22_07,21339,21369,5
P22_07_138,P22,P22_07,21375,21465,4
P22_07_139,P22,P22_07,21404,21554,1
P22_07_140,P22,P22_07,21520,21586,0
P22_07_141,P22,P22_07,21592,21685,1
P22_07_142,P22,P22_07,21732,21762,0
P22_07_143,P22,P22_07,21754,21811,1
P22_07_144,P22,P22_07,21864,21909,6
P22_07_145,P22,P22_07,21889,21982,2
P22_07_149,P22,P22_07,22404,22509,1
P22_07_15,P22,P22_07,1551,1605,5
P22_07_150,P22,P22_07,22540,22641,3
P22_07_151,P22,P22_07,22647,22806,0
P22_07_152,P22,P22_07,22831,22901,0
P22_07_153,P22,P22_07,22927,23016,1
P22_07_154,P22,P22_07,22993,23059,4
P22_07_155,P22,P22_07,23101,23143,1
P22_07_156,P22,P22_07,23180,23222,3
P22_07_157,P22,P22_07,23196,23262,4
P22_07_158,P22,P22_07,23275,23358,3
P22_07_159,P22,P22_07,23310,23430,0
P22_07_16,P22,P22_07,1595,1735,1
P22_07_160,P22,P22_07,23354,23446,0
P22_07_161,P22,P22_07,23464,23577,6
P22_07_162,P22,P22_07,23477,23578,6
P22_07_163,P22,P22_07,23584,23635,1
P22_07_164,P22,P22_07,23694,24469,1
P22_07_165,P22,P22_07,23871,23901,1
P22_07_166,P22,P22_07,24475,24583,0
P22_07_167,P22,P22_07,24574,24687,3
P22_07_168,P22,P22_07,24660,25329,0
P22_07_169,P22,P22_07,24682,24783,5
P22_07_17,P22,P22_07,1760,1989,1
P22_07_171,P22,P22_07,24975,25105,4
P22_07_172,P22,P22_07,25096,25177,1
P22_07_173,P22,P22_07,25222,25476,1
P22_07_174,P22,P22_07,25463,25507,0
P22_07_175,P22,P22_07,25510,25549,0
P22_07_178,P22,P22_07,26219,26272,1
P22_07_179,P22,P22_07,26220,26295,1
P22_07_18,P22,P22_07,2061,2137,3
P22_07_180,P22,P22_07,26278,26330,1
P22_07_181,P22,P22_07,26350,26407,3
P22_07_182,P22,P22_07,26393,26768,0
P22_07_183,P22,P22_07,26436,26856,0
P22_07_185,P22,P22_07,27191,27246,1
P22_07_186,P22,P22_07,27372,27431,3
P22_07_187,P22,P22_07,27437,27501,3
P22_07_188,P22,P22_07,27505,27581,0
P22_07_189,P22,P22_07,27774,27900,3
P22_07_19,P22,P22_07,2113,2180,0
P22_07_191,P22,P22_07,28081,28203,1
P22_07_192,P22,P22_07,28314,28381,6
P22_07_193,P22,P22_07,28377,28752,2
P22_07_195,P22,P22_07,28849,28928,1
P22_07_196,P22,P22_07,28914,29052,7
P22_07_197,P22,P22_07,29134,29241,2
P22_07_198,P22,P22_07,29255,29310,1
P22_07_199,P22,P22_07,29407,29448,1
P22_07_2,P22,P22_07,283,366,3
P22_07_20,P22,P22_07,2158,2472,1
P22_07_200,P22,P22_07,29443,29500,3
P22_07_201,P22,P22_07,29529,29604,0
P22_07_207,P22,P22_07,32851,32919,7
P22_07_208,P22,P22_07,32874,32926,7
P22_07_21,P22,P22_07,2190,2351,1
P22_07_212,P22,P22_07,33578,33741,0
P22_07_214,P22,P22_07,33904,34299,0
P22_07_215,P22,P22_07,34396,34459,3
P22_07_217,P22,P22_07,34574,34613,4
P22_07_218,P22,P22_07,34641,34685,6
P22_07_219,P22,P22_07,34690,34761,2
P22_07_22,P22,P22_07,2350,2409,0
P22_07_223,P22,P22_07,34992,35083,1
P22_07_224,P22,P22_07,35089,35176,0
P22_07_225,P22,P22_07,35153,35411,7
P22_07_226,P22,P22_07,35429,35580,7
P22_07_227,P22,P22_07,35603,35783,7
P22_07_228,P22,P22_07,35727,35990,7
P22_07_229,P22,P22_07,36016,36291,7
P22_07_23,P22,P22_07,2506,2544,0
P22_07_230,P22,P22_07,36311,36354,0
P22_07_233,P22,P22_07,36597,36645,1
P22_07_234,P22,P22_07,36649,37015,7
P22_07_235,P22,P22_07,37091,38441,7
P22_07_236,P22,P22_07,38306,38886,7
P22_07_237,P22,P22_07,38868,39628,7
P22_07_238,P22,P22_07,39634,40113,7
P22_07_239,P22,P22_07,39940,40436,7
P22_07_24,P22,P22_07,2587,2623,4
P22_07_240,P22,P22_07,40119,40267,7
P22_07_241,P22,P22_07,40273,40360,7
P22_07_242,P22,P22_07,40366,40821,7
P22_07_243,P22,P22_07,40516,41490,7
P22_07_244,P22,P22_07,41241,41936,7
P22_07_245,P22,P22_07,42052,42094,0
P22_07_247,P22,P22_07,42541,42623,1
P22_07_248,P22,P22_07,42606,42641,0
P22_07_249,P22,P22_07,42716,42900,1
P22_07_25,P22,P22_07,2629,2693,4
P22_07_251,P22,P22_07,43046,43220,0
P22_07_253,P22,P22_07,43614,43671,1
P22_07_254,P22,P22_07,43668,43713,1
P22_07_255,P22,P22_07,43739,43785,0
P22_07_258,P22,P22_07,44358,44410,1
P22_07_259,P22,P22_07,44406,44469,0
P22_07_26,P22,P22_07,2743,2828,3
P22_07_260,P22,P22_07,44417,44458,0
P22_07_261,P22,P22_07,44489,44563,3
P22_07_263,P22,P22_07,45091,45183,4
P22_07_265,P22,P22_07,45400,45452,3
P22_07_267,P22,P22_07,45629,45684,4
P22_07_268,P22,P22_07,45675,45723,1
P22_07_269,P22,P22_07,45738,45822,0
P22_07_27,P22,P22_07,2853,2926,1
P22_07_274,P22,P22_07,46340,46383,1
P22_07_275,P22,P22_07,46425,46516,0
P22_07_277,P22,P22_07,46783,46857,4
P22_07_278,P22,P22_07,46864,46915,1
P22_07_279,P22,P22_07,46945,46996,0
P22_07_28,P22,P22_07,2965,3016,1
P22_07_281,P22,P22_07,47272,47312,1
P22_07_282,P22,P22_07,47413,47498,0
P22_07_283,P22,P22_07,47494,47610,1
P22_07_284,P22,P22_07,47652,47731,0
P22_07_285,P22,P22_07,47751,47835,1
P22_07_287,P22,P22_07,48124,48190,3
P22_07_288,P22,P22_07,48212,48322,0
P22_07_289,P22,P22_07,48331,48381,4
P22_07_29,P22,P22_07,3009,3072,4
P22_07_290,P22,P22_07,48422,48481,6
P22_07_291,P22,P22_07,48487,48637,3
P22_07_295,P22,P22_07,49811,49942,4
P22_07_296,P22,P22_07,49978,50024,3
P22_07_297,P22,P22_07,50029,50094,1
P22_07_298,P22,P22_07,50089,50161,4
P22_07_299,P22,P22_07,50167,50239,6
P22_07_3,P22,P22_07,387,454,0
P22_07_30,P22,P22_07,3060,3139,0
P22_07_301,P22,P22_07,50518,50560,1
P22_07_302,P22,P22_07,50649,50765,0
P22_07_303,P22,P22_07,50770,50816,3
P22_07_304,P22,P22_07,50817,50893,4
P22_07_305,P22,P22_07,50883,50965,3
P22_07_306,P22,P22_07,51294,51452,5
P22_07_31,P22,P22_07,3177,3385,1
P22_07_313,P22,P22_07,52870,53070,1
P22_07_314,P22,P22_07,52951,53051,3
P22_07_315,P22,P22_07,53142,53187,0
P22_07_316,P22,P22_07,53193,53328,4
P22_07_317,P22,P22_07,53499,53559,3
P22_07_318,P22,P22_07,53715,53811,0
P22_07_319,P22,P22_07,53997,54078,1
P22_07_32,P22,P22_07,3251,3307,3
P22_07_320,P22,P22_07,54168,54273,0
P22_07_321,P22,P22_07,54270,54352,4
P22_07_322,P22,P22_07,54442,54528,1
P22_07_323,P22,P22_07,54571,54707,1
P22_07_324,P22,P22_07,54765,54834,0
P22_07_326,P22,P22_07,55135,55236,1
P22_07_327,P22,P22_07,55230,55304,0
P22_07_328,P22,P22_07,55294,55510,1
P22_07_33,P22,P22_07,3313,3483,5
P22_07_330,P22,P22_07,56024,56198,0
P22_07_331,P22,P22_07,56205,56283,1
P22_07_333,P22,P22_07,56565,56695,3
P22_07_334,P22,P22_07,56744,56844,0
P22_07_335,P22,P22_07,57007,57073,1
P22_07_336,P22,P22_07,57104,57159,1
P22_07_338,P22,P22_07,57201,57297,0
P22_07_339,P22,P22_07,57358,57463,3
P22_07_34,P22,P22_07,3570,3657,5
P22_07_340,P22,P22_07,57589,57679,1
P22_07_341,P22,P22_07,57672,57739,4
P22_07_342,P22,P22_07,57810,57843,0
P22_07_344,P22,P22_07,57892,57933,0
P22_07_345,P22,P22_07,57964,58003,0
P22_07_346,P22,P22_07,58009,58126,0
P22_07_347,P22,P22_07,58210,58245,3
P22_07_349,P22,P22_07,58288,58330,4
P22_07_35,P22,P22_07,3654,3736,4
P22_07_352,P22,P22_07,58731,58789,0
P22_07_353,P22,P22_07,58908,58963,3
P22_07_354,P22,P22_07,58977,59024,1
P22_07_355,P22,P22_07,59030,59103,4
P22_07_356,P22,P22_07,59197,59297,3
P22_07_357,P22,P22_07,59279,59386,4
P22_07_359,P22,P22_07,59478,59544,3
P22_07_36,P22,P22_07,3868,3947,6
P22_07_361,P22,P22_07,59796,59938,4
P22_07_363,P22,P22_07,60325,60429,6
P22_07_364,P22,P22_07,60390,60467,2
P22_07_365,P22,P22_07,60451,60539,2
P22_07_367,P22,P22_07,60712,61269,2
P22_07_368,P22,P22_07,61469,61559,1
P22_07_369,P22,P22_07,61562,61812,2
P22_07_37,P22,P22_07,3998,4060,0
P22_07_370,P22,P22_07,61818,62034,2
P22_07_371,P22,P22_07,61920,62641,2
P22_07_372,P22,P22_07,62055,62638,2
P22_07_373,P22,P22_07,62631,62695,1
P22_07_374,P22,P22_07,62671,62728,6
P22_07_375,P22,P22_07,62727,63329,2
P22_07_376,P22,P22_07,63325,63692,2
P22_07_377,P22,P22_07,63698,63986,2
P22_07_378,P22,P22_07,63992,64162,1
P22_07_379,P22,P22_07,64150,64548,2
P22_07_38,P22,P22_07,4062,4097,6
P22_07_380,P22,P22_07,64527,64609,1
P22_07_381,P22,P22_07,64605,64743,2
P22_07_382,P22,P22_07,64738,64797,1
P22_07_383,P22,P22_07,64795,64886,2
P22_07_384,P22,P22_07,64877,64925,1
P22_07_385,P22,P22_07,64999,65094,2
P22_07_387,P22,P22_07,65243,65385,2
P22_07_388,P22,P22_07,65403,65437,6
P22_07_389,P22,P22_07,65452,65522,2
P22_07_39,P22,P22_07,4103,4212,2
P22_07_391,P22,P22_07,65639,65689,1
P22_07_392,P22,P22_07,65660,65719,6
P22_07_393,P22,P22_07,65715,65775,2
P22_07_396,P22,P22_07,66150,66231,1
P22_07_397,P22,P22_07,66421,66514,3
P22_07_398,P22,P22_07,66549,66595,4
P22_07_399,P22,P22_07,66613,66718,6
P22_07_40,P22,P22_07,4322,4433,1
P22_07_400,P22,P22_07,66724,66943,6
P22_07_406,P22,P22_07,68409,68464,1
P22_07_407,P22,P22_07,68454,68544,1
P22_07_409,P22,P22_07,68919,69052,0
P22_07_41,P22,P22_07,4429,4482,0
P22_07_411,P22,P22_07,69202,69322,0
P22_07_417,P22,P22_07,71081,71149,1
P22_07_418,P22,P22_07,71292,71334,0
P22_07_419,P22,P22_07,71396,71456,3
P22_07_42,P22,P22_07,4432,4702,2
P22_07_420,P22,P22_07,71460,71711,0
P22_07_421,P22,P22_07,71713,71791,4
P22_07_422,P22,P22_07,71908,72039,3
P22_07_424,P22,P22_07,72545,72581,1
P22_07_426,P22,P22_07,72756,72925,1
P22_07_428,P22,P22_07,73336,73441,1
P22_07_429,P22,P22_07,73414,74069,1
P22_07_43,P22,P22_07,4686,4753,1
P22_07_430,P22,P22_07,74245,74302,0
P22_07_431,P22,P22_07,74380,74463,1
P22_07_433,P22,P22_07,74781,74898,1
P22_07_434,P22,P22_07,74952,74997,3
P22_07_435,P22,P22_07,75008,75260,0
P22_07_437,P22,P22_07,75615,75679,1
P22_07_438,P22,P22_07,75997,76080,0
P22_07_439,P22,P22_07,76425,76565,4
P22_07_44,P22,P22_07,4755,4819,2
P22_07_440,P22,P22_07,76554,76635,1
P22_07_441,P22,P22_07,76621,76702,4
P22_07_442,P22,P22_07,76738,76823,0
P22_07_443,P22,P22_07,76822,76891,0
P22_07_444,P22,P22_07,77003,77075,1
P22_07_445,P22,P22_07,77051,77098,1
P22_07_446,P22,P22_07,77109,77154,0
P22_07_447,P22,P22_07,77141,77172,3
P22_07_448,P22,P22_07,77178,77265,4
P22_07_449,P22,P22_07,77305,77354,3
P22_07_45,P22,P22_07,4821,4855,0
P22_07_450,P22,P22_07,77360,77410,0
P22_07_451,P22,P22_07,77416,77484,6
P22_07_452,P22,P22_07,77564,77644,4
P22_07_453,P22,P22_07,78078,78112,0
P22_07_454,P22,P22_07,78191,78296,1
P22_07_455,P22,P22_07,78596,78646,6
P22_07_456,P22,P22_07,78652,78713,2
P22_07_457,P22,P22_07,78711,78903,2
P22_07_458,P22,P22_07,78929,79204,2
P22_07_46,P22,P22_07,4854,4891,2
P22_07_460,P22,P22_07,79254,79330,1
P22_07_462,P22,P22_07,79891,79939,0
P22_07_463,P22,P22_07,79990,80077,3
P22_07_464,P22,P22_07,80053,80199,0
P22_07_466,P22,P22_07,80589,81170,2
P22_07_468,P22,P22_07,81209,81398,2
P22_07_469,P22,P22_07,81404,81556,2
P22_07_47,P22,P22_07,4897,5017,1
P22_07_470,P22,P22_07,81718,81882,1
P22_07_471,P22,P22_07,81761,81834,3
P22_07_472,P22,P22_07,81795,81928,1
P22_07_473,P22,P22_07,81919,81969,6
P22_07_474,P22,P22_07,81976,82153,2
P22_07_476,P22,P22_07,82500,82920,2
P22_07_477,P22,P22_07,83283,83370,6
P22_07_478,P22,P22_07,83412,83469,2
P22_07_479,P22,P22_07,83514,83570,1
P22_07_48,P22,P22_07,5087,5139,6
P22_07_480,P22,P22_07,83742,83792,3
P22_07_481,P22,P22_07,83827,84026,0
P22_07_482,P22,P22_07,83832,84124,0
P22_07_483,P22,P22_07,84187,84252,4
P22_07_484,P22,P22_07,84246,84439,1
P22_07_485,P22,P22_07,84445,84486,3
P22_07_487,P22,P22_07,84588,84765,0
P22_07_488,P22,P22_07,84771,84862,0
P22_07_489,P22,P22_07,84868,84965,4
P22_07_49,P22,P22_07,5151,5184,2
P22_07_490,P22,P22_07,84971,85009,0
P22_07_491,P22,P22_07,85015,85048,4
P22_07_492,P22,P22_07,85104,85179,1
P22_07_495,P22,P22_07,85808,85865,3
P22_07_496,P22,P22_07,85870,86181,0
P22_07_497,P22,P22_07,86316,86393,1
P22_07_498,P22,P22_07,86384,86432,1
P22_07_499,P22,P22_07,86529,86608,3
P22_07_5,P22,P22_07,577,633,0
P22_07_50,P22,P22_07,5155,5365,2
P22_07_502,P22,P22_07,86926,86998,1
P22_07_503,P22,P22_07,86993,87115,1
P22_07_504,P22,P22_07,87192,87349,0
P22_07_505,P22,P22_07,87326,87444,1
P22_07_506,P22,P22_07,87437,87506,1
P22_07_507,P22,P22_07,87663,87717,0
P22_07_509,P22,P22_07,88248,88378,1
P22_07_51,P22,P22_07,5371,5607,2
P22_07_510,P22,P22_07,88476,88610,0
P22_07_511,P22,P22_07,88488,88556,3
P22_07_512,P22,P22_07,88562,88607,0
P22_07_513,P22,P22_07,88683,88802,1
P22_07_514,P22,P22_07,88824,88897,1
P22_07_515,P22,P22_07,88970,89060,0
P22_07_516,P22,P22_07,89074,89149,1
P22_07_517,P22,P22_07,89345,89413,3
P22_07_518,P22,P22_07,89415,89521,0
P22_07_52,P22,P22_07,5655,5834,2
P22_07_521,P22,P22_07,90009,90067,6
P22_07_522,P22,P22_07,90038,90238,2
P22_07_524,P22,P22_07,90386,90836,2
P22_07_525,P22,P22_07,90854,90897,6
P22_07_526,P22,P22_07,90908,91333,2
P22_07_527,P22,P22_07,91334,91439,1
P22_07_529,P22,P22_07,91591,91645,2
P22_07_53,P22,P22_07,5786,5860,6
P22_07_532,P22,P22_07,92047,92179,1
P22_07_533,P22,P22_07,92225,92269,0
P22_07_534,P22,P22_07,92236,92364,3
P22_07_535,P22,P22_07,92370,92473,0
P22_07_538,P22,P22_07,92770,93114,2
P22_07_539,P22,P22_07,93120,93522,2
P22_07_54,P22,P22_07,5841,6223,2
P22_07_540,P22,P22_07,93528,93913,2
P22_07_542,P22,P22_07,94115,94182,0
P22_07_543,P22,P22_07,94188,94233,6
P22_07_544,P22,P22_07,94239,94293,2
P22_07_547,P22,P22_07,94635,94864,2
P22_07_548,P22,P22_07,94870,95395,2
P22_07_549,P22,P22_07,95461,95899,2
P22_07_550,P22,P22_07,96022,96084,6
P22_07_551,P22,P22_07,96083,96262,2
P22_07_554,P22,P22_07,96495,96555,1
P22_07_555,P22,P22_07,96561,96613,3
P22_07_556,P22,P22_07,96610,96656,0
P22_07_557,P22,P22_07,96730,96778,0
P22_07_559,P22,P22_07,97128,97751,2
P22_07_56,P22,P22_07,6066,6237,2
P22_07_560,P22,P22_07,97764,97834,0
P22_07_561,P22,P22_07,97827,97872,1
P22_07_562,P22,P22_07,97856,97911,0
P22_07_563,P22,P22_07,97961,98025,0
P22_07_564,P22,P22_07,98137,98187,1
P22_07_565,P22,P22_07,98193,98244,1
P22_07_566,P22,P22_07,98299,98869,2
P22_07_567,P22,P22_07,98875,99123,2
P22_07_568,P22,P22_07,99129,99451,2
P22_07_569,P22,P22_07,99457,99729,2
P22_07_57,P22,P22_07,6243,6318,1
P22_07_570,P22,P22_07,99733,99795,1
P22_07_571,P22,P22_07,99943,100008,1
P22_07_572,P22,P22_07,100006,100058,6
P22_07_573,P22,P22_07,100135,100383,2
P22_07_574,P22,P22_07,100383,100471,6
P22_07_575,P22,P22_07,100477,101056,2
P22_07_576,P22,P22_07,101062,101121,1
P22_07_577,P22,P22_07,101113,101344,2
P22_07_578,P22,P22_07,101404,101540,2
P22_07_579,P22,P22_07,101546,101691,2
P22_07_58,P22,P22_07,6277,6571,2
P22_07_580,P22,P22_07,101727,101832,2
P22_07_581,P22,P22_07,101824,102222,2
P22_07_582,P22,P22_07,101838,102241,2
P22_07_583,P22,P22_07,102249,102317,1
P22_07_584,P22,P22_07,102347,102429,2
P22_07_585,P22,P22_07,102435,102515,2
P22_07_586,P22,P22_07,102521,102563,1
P22_07_587,P22,P22_07,102593,102633,1
P22_07_588,P22,P22_07,102656,102706,2
P22_07_59,P22,P22_07,6635,7084,2
P22_07_591,P22,P22_07,103038,103083,1
P22_07_592,P22,P22_07,103116,103157,0
P22_07_593,P22,P22_07,103163,103380,2
P22_07_594,P22,P22_07,103372,103669,2
P22_07_595,P22,P22_07,103665,104072,2
P22_07_596,P22,P22_07,104064,104322,2
P22_07_597,P22,P22_07,104328,104548,2
P22_07_598,P22,P22_07,104392,104580,2
P22_07_599,P22,P22_07,104551,104788,2
P22_07_60,P22,P22_07,6734,7377,2
P22_07_601,P22,P22_07,104980,105018,6
P22_07_602,P22,P22_07,105011,105176,2
P22_07_603,P22,P22_07,105023,105197,2
P22_07_604,P22,P22_07,105256,105424,1
P22_07_605,P22,P22_07,105428,105503,6
P22_07_606,P22,P22_07,105490,105523,2
P22_07_610,P22,P22_07,105893,105938,0
P22_07_612,P22,P22_07,106170,106273,1
P22_07_613,P22,P22_07,106282,106339,1
P22_07_616,P22,P22_07,107120,107206,0
P22_07_617,P22,P22_07,107264,107474,1
P22_07_618,P22,P22_07,107418,107505,1
P22_07_619,P22,P22_07,107486,107651,0
P22_07_62,P22,P22_07,7699,7790,1
P22_07_621,P22,P22_07,107893,108028,3
P22_07_622,P22,P22_07,107964,108244,5
P22_07_623,P22,P22_07,108315,108492,0
P22_07_625,P22,P22_07,108808,109006,5
P22_07_626,P22,P22_07,109150,109210,0
P22_07_627,P22,P22_07,109225,109372,5
P22_07_628,P22,P22_07,109475,109520,4
P22_07_629,P22,P22_07,109603,109663,1
P22_07_63,P22,P22_07,7812,7894,0
P22_07_630,P22,P22_07,109672,109722,3
P22_07_631,P22,P22_07,109720,109772,0
P22_07_632,P22,P22_07,109798,109855,4
P22_07_633,P22,P22_07,109861,109926,6
P22_07_634,P22,P22_07,109926,110074,2
P22_07_635,P22,P22_07,110030,110407,2
P22_07_637,P22,P22_07,110383,110518,1
P22_07_639,P22,P22_07,110929,110964,3
P22_07_64,P22,P22_07,7915,7975,4
P22_07_640,P22,P22_07,110961,111136,0
P22_07_641,P22,P22_07,111142,111270,0
P22_07_642,P22,P22_07,111258,111327,4
P22_07_643,P22,P22_07,111315,111578,0
P22_07_644,P22,P22_07,111681,111745,1
P22_07_645,P22,P22_07,111711,111877,6
P22_07_648,P22,P22_07,112161,112290,1
P22_07_649,P22,P22_07,112270,112345,0
P22_07_65,P22,P22_07,7954,8012,1
P22_07_650,P22,P22_07,112351,112567,1
P22_07_653,P22,P22_07,112971,113211,1
P22_07_654,P22,P22_07,113214,113302,1
P22_07_655,P22,P22_07,113216,113246,1
P22_07_657,P22,P22_07,113774,113849,3
P22_07_658,P22,P22_07,113865,113915,0
P22_07_659,P22,P22_07,113921,114026,6
P22_07_66,P22,P22_07,8104,8152,3
P22_07_660,P22,P22_07,114019,114092,6
P22_07_661,P22,P22_07,114098,114158,6
P22_07_662,P22,P22_07,114834,114877,0
P22_07_663,P22,P22_07,115036,115173,1
P22_07_664,P22,P22_07,115291,115340,0
P22_07_666,P22,P22_07,115522,115588,1
P22_07_667,P22,P22_07,115644,115736,0
P22_07_669,P22,P22_07,116256,116304,3
P22_07_67,P22,P22_07,8257,8332,0
P22_07_670,P22,P22_07,116457,116491,0
P22_07_671,P22,P22_07,116488,116619,4
P22_07_672,P22,P22_07,116637,116768,3
P22_07_673,P22,P22_07,116772,116817,3
P22_07_674,P22,P22_07,116838,116908,0
P22_07_675,P22,P22_07,116949,117069,0
P22_07_676,P22,P22_07,117087,117150,1
P22_07_677,P22,P22_07,117144,117246,0
P22_07_678,P22,P22_07,117252,117342,1
P22_07_679,P22,P22_07,117438,117483,0
P22_07_68,P22,P22_07,8322,8382,0
P22_07_683,P22,P22_07,118831,118944,0
P22_07_684,P22,P22_07,118950,119040,0
P22_07_685,P22,P22_07,119046,119213,5
P22_07_689,P22,P22_07,120137,120218,0
P22_07_69,P22,P22_07,8471,8583,1
P22_07_690,P22,P22_07,120224,120340,5
P22_07_692,P22,P22_07,120646,120891,1
P22_07_693,P22,P22_07,120897,120964,0
P22_07_694,P22,P22_07,120970,121057,1
P22_07_695,P22,P22_07,121063,121270,0
P22_07_696,P22,P22_07,121268,121386,1
P22_07_697,P22,P22_07,121302,121355,1
P22_07_698,P22,P22_07,121449,121558,2
P22_07_699,P22,P22_07,121564,121619,1
P22_07_7,P22,P22_07,806,862,3
P22_07_70,P22,P22_07,8634,8694,3
P22_07_706,P22,P22_07,123764,123898,0
P22_07_707,P22,P22_07,123894,124099,0
P22_07_708,P22,P22_07,123961,124070,5
P22_07_709,P22,P22_07,124075,124185,5
P22_07_71,P22,P22_07,8699,8775,0
P22_07_710,P22,P22_07,124179,124294,0
P22_07_711,P22,P22_07,124300,124360,5
P22_07_712,P22,P22_07,124366,124491,0
P22_07_713,P22,P22_07,124601,124672,1
P22_07_714,P22,P22_07,124791,124870,0
P22_07_716,P22,P22_07,125102,125157,4
P22_07_717,P22,P22_07,125192,125230,1
P22_07_72,P22,P22_07,8784,8869,1
P22_07_725,P22,P22_07,127901,127967,0
P22_07_726,P22,P22_07,127939,128169,2
P22_07_727,P22,P22_07,128206,128253,1
P22_07_73,P22,P22_07,8794,8841,4
P22_07_732,P22,P22_07,129482,129542,1
P22_07_733,P22,P22_07,129535,129602,0
P22_07_734,P22,P22_07,129599,129740,5
P22_07_737,P22,P22_07,130018,130105,6
P22_07_738,P22,P22_07,130100,130205,2
P22_07_74,P22,P22_07,8889,8929,0
P22_07_741,P22,P22_07,130469,130615,1
P22_07_75,P22,P22_07,8929,8967,1
P22_07_76,P22,P22_07,8986,9043,3
P22_07_77,P22,P22_07,9049,9128,0
P22_07_78,P22,P22_07,9156,9229,1
P22_07_79,P22,P22_07,9216,9252,0
P22_07_80,P22,P22_07,9280,9548,0
P22_07_81,P22,P22_07,9604,9756,1
P22_07_82,P22,P22_07,9663,9730,0
P22_07_84,P22,P22_07,9982,10041,6
P22_07_86,P22,P22_07,10221,10471,7
P22_07_88,P22,P22_07,10570,10698,7
P22_07_9,P22,P22_07,892,934,4
P22_07_91,P22,P22_07,11839,11883,1
P22_07_92,P22,P22_07,11928,11968,6
P22_07_93,P22,P22_07,11958,12168,2
P22_07_96,P22,P22_07,12278,12528,1
P22_07_97,P22,P22_07,12316,12380,0
P22_07_99,P22,P22_07,12600,12905,7
P22_08_1,P22,P22_08,389,464,6
P22_08_10,P22,P22_08,1491,1549,0
P22_08_100,P22,P22_08,13786,13864,2
P22_08_101,P22,P22_08,13859,13914,1
